"","medium","ID","gemeente","weight1","medium_gemeente","gebruik","freq","app","blendle","facebook","krant","nieuwsb","podcast","radio","replica","site","teltekst","tv","twitter","weetniet","youtube"
"232755","nos",11064,"almere",0.83621210660842,"landelijk",1,7,0,NA,0,NA,0,0,0,NA,0,1,1,0,0,0
"232756","nos",11248,"almere",0.879361846186308,"landelijk",1,5,1,NA,0,NA,0,0,0,NA,0,0,1,0,0,0
"232757","nos",33279,"nijmegen",1.11036090363886,"landelijk",1,7,1,NA,0,NA,0,0,0,NA,0,0,1,0,0,0
"232758","nos",55234,"smallingerland",0.975041314245575,"landelijk",1,5,0,NA,0,NA,0,0,0,NA,1,0,1,0,0,0
"232759","nos",11071,"almere",0.879361846186308,"landelijk",1,6,0,NA,0,NA,0,0,0,NA,0,0,1,0,0,0
"232760","nos",11281,"almere",1.17104368139015,"landelijk",1,5,0,NA,0,NA,0,0,1,NA,0,0,1,0,0,0
"232761","nos",77616,"langedijk",0.743045781576525,"landelijk",1,6,0,NA,0,NA,0,0,0,NA,0,0,1,0,0,0
"232765","nos",22550,"enschede",0.983363143468961,"landelijk",1,7,0,NA,0,NA,0,0,1,NA,1,0,1,0,0,0
"232766","nos",11321,"almere",0.940301805881723,"landelijk",1,6,0,NA,0,NA,0,0,0,NA,1,0,1,0,0,0
"232767","nos",88254,"amsterdam",0.917381517197433,"landelijk",1,6,0,NA,0,NA,0,0,0,NA,0,1,1,0,0,0
"232768","nos",77170,"langedijk",0.604305089175663,"landelijk",1,5,0,NA,0,NA,0,0,1,NA,0,0,1,0,0,0
"232769","nos",55222,"smallingerland",0.975041314245575,"landelijk",1,6,0,NA,0,NA,0,0,0,NA,0,0,1,0,0,0
"232770","nos",22557,"enschede",1.3100070737263,"landelijk",1,5,0,NA,1,NA,0,0,0,NA,0,0,0,0,0,0
"232771","nos",99068,"rotterdam",1.04689921533174,"landelijk",1,5,0,NA,0,NA,0,0,1,NA,0,0,1,0,0,0
"232772","nos",88537,"amsterdam",1.09211804895821,"landelijk",1,5,0,NA,0,NA,0,0,0,NA,0,0,1,0,0,0
"232775","nos",11250,"almere",0.940301805881723,"landelijk",1,5,0,NA,0,NA,0,0,0,NA,1,0,0,0,0,0
"232776","nos",77552,"langedijk",1.49707465828579,"landelijk",1,7,0,NA,0,NA,0,0,1,NA,0,0,1,0,0,0
"232777","nos",99344,"rotterdam",0.924563889565911,"landelijk",1,6,0,NA,0,NA,0,0,0,NA,0,0,1,0,0,0
"232778","nos",11014,"almere",0.879361846186308,"landelijk",1,7,0,NA,0,NA,0,0,0,NA,1,1,1,0,0,0
"232779","nos",88209,"amsterdam",0.947416839487048,"landelijk",1,7,0,NA,0,NA,0,0,0,NA,1,0,0,0,0,0
"232780","nos",22007,"enschede",0.793392238324074,"landelijk",1,6,0,NA,0,NA,0,0,0,NA,0,0,1,0,0,0
"232781","nos",11268,"almere",1.09514958621869,"landelijk",1,6,0,NA,0,NA,0,0,0,NA,1,0,0,1,0,0
"232785","nos",77625,"langedijk",1.09813478656974,"landelijk",1,7,1,NA,0,NA,0,0,1,NA,0,0,1,0,0,0
"232786","nos",55250,"smallingerland",1.21693399652586,"landelijk",1,7,1,NA,1,NA,0,0,1,NA,1,0,1,0,0,0
"232787","nos",77172,"langedijk",2.21250130357724,"landelijk",1,6,0,NA,0,NA,0,0,0,NA,0,0,1,0,0,0
"232788","nos",88506,"amsterdam",1.04460325938323,"landelijk",1,7,1,NA,1,NA,0,0,0,NA,1,0,1,0,0,1
"232789","nos",22559,"enschede",1.11056849418776,"landelijk",1,7,1,NA,0,NA,0,0,0,NA,1,0,0,0,0,0
"232790","nos",44403,"roermond",0.766138087681291,"landelijk",1,7,1,NA,0,NA,0,0,0,NA,0,1,0,0,0,0
"232792","nos",99372,"rotterdam",0.924563889565911,"landelijk",1,7,0,NA,0,NA,0,0,0,NA,0,0,1,0,0,0
"232793","nos",88204,"amsterdam",1.04460325938323,"landelijk",1,7,1,NA,0,NA,0,0,0,NA,0,0,1,0,0,0
"232794","nos",22540,"enschede",1.11056849418776,"landelijk",1,7,0,NA,1,NA,0,0,0,NA,1,0,1,0,0,0
"232795","nos",44351,"roermond",0.74177947080842,"landelijk",1,7,0,NA,0,NA,0,0,0,NA,0,0,1,0,0,0
"232796","nos",44325,"roermond",1.50062529002671,"landelijk",1,7,0,NA,0,NA,0,0,1,NA,0,0,1,1,0,0
"232797","nos",11016,"almere",1.09514958621869,"landelijk",1,6,0,NA,0,NA,0,0,1,NA,1,0,1,0,0,0
"232799","nos",55245,"smallingerland",1.38096474972391,"landelijk",1,5,0,NA,0,NA,0,0,0,NA,0,0,1,0,0,0
"232800","nos",99386,"rotterdam",0.988012369639299,"landelijk",1,6,0,NA,0,NA,0,0,0,NA,0,0,1,0,0,0
"232801","nos",44358,"roermond",0.74177947080842,"landelijk",1,7,0,NA,0,NA,0,0,0,NA,0,1,1,0,0,0
"232803","nos",11410,"almere",1.17104368139015,"landelijk",1,5,0,NA,1,NA,0,0,0,NA,1,0,1,0,0,0
"232804","nos",77627,"langedijk",0.604305089175663,"landelijk",1,6,0,NA,0,NA,1,0,0,NA,0,0,1,0,0,0
"232805","nos",44339,"roermond",0.74177947080842,"landelijk",1,6,0,NA,0,NA,0,0,0,NA,0,1,1,0,0,0
"232806","nos",11299,"almere",0.879361846186308,"landelijk",1,5,1,NA,0,NA,0,0,0,NA,0,0,1,0,0,0
"232807","nos",11391,"almere",0.879361846186308,"landelijk",1,7,1,NA,0,NA,0,0,0,NA,0,0,1,0,0,0
"232810","nos",11306,"almere",1.09514958621869,"landelijk",1,7,1,NA,0,NA,0,0,0,NA,0,0,1,0,0,0
"232812","nos",11398,"almere",1.17104368139015,"landelijk",1,4,0,NA,0,NA,0,0,0,NA,0,0,0,0,1,0
"232813","nos",99381,"rotterdam",0.988012369639299,"landelijk",1,4,0,NA,0,NA,0,0,0,NA,0,0,1,0,0,0
"232814","nos",88213,"amsterdam",0.947416839487048,"landelijk",1,7,1,NA,0,NA,0,0,0,NA,0,0,1,0,0,0
"232816","nos",55273,"smallingerland",0.859226076233964,"landelijk",1,6,0,NA,0,NA,0,0,0,NA,0,0,1,0,0,0
"232817","nos",77622,"langedijk",1.09813478656974,"landelijk",1,7,0,NA,0,NA,0,0,0,NA,1,1,1,0,0,0
"232819","nos",55306,"smallingerland",0.79140772150439,"landelijk",1,7,0,NA,0,NA,0,0,1,NA,0,0,1,0,0,0
"232821","nos",55258,"smallingerland",0.79140772150439,"landelijk",1,6,0,NA,0,NA,0,0,0,NA,1,0,1,0,0,0
"232824","nos",44341,"roermond",0.74177947080842,"landelijk",1,6,0,NA,0,NA,0,0,0,NA,0,0,1,0,0,0
"232825","nos",11065,"almere",0.879361846186308,"landelijk",1,6,0,NA,0,NA,0,0,0,NA,0,0,1,0,0,0
"232827","nos",33280,"nijmegen",0.95182284806155,"landelijk",1,6,0,NA,0,NA,0,0,0,NA,0,0,1,0,0,0
"232828","nos",55235,"smallingerland",0.859226076233964,"landelijk",1,5,0,NA,0,NA,0,0,0,NA,1,0,0,0,0,0
"232829","nos",11072,"almere",0.879361846186308,"landelijk",1,6,0,NA,0,NA,0,0,0,NA,1,0,0,0,0,0
"232832","nos",77558,"langedijk",1.49707465828579,"landelijk",1,5,0,NA,0,NA,0,0,1,NA,0,1,1,0,0,0
"232833","nos",11374,"almere",0.940301805881723,"landelijk",1,5,0,NA,0,NA,0,0,0,NA,0,0,1,0,0,0
"232834","nos",11079,"almere",0.83621210660842,"landelijk",1,6,0,NA,0,NA,0,0,0,NA,0,0,1,0,0,0
"232836","nos",11289,"almere",0.879361846186308,"landelijk",1,7,1,NA,0,NA,0,0,0,NA,0,0,0,0,0,0
"232837","nos",11392,"almere",0.940301805881723,"landelijk",1,7,0,NA,0,NA,0,0,0,NA,1,0,1,0,0,0
"232838","nos",55308,"smallingerland",1.21693399652586,"landelijk",1,7,0,NA,0,NA,0,0,0,NA,1,0,0,0,0,0
"232840","nos",11270,"almere",0.940301805881723,"landelijk",1,7,1,NA,0,NA,0,0,0,NA,0,0,0,0,0,0
"232841","nos",99069,"rotterdam",1.00993859986337,"landelijk",1,6,0,NA,0,NA,0,0,0,NA,0,0,1,0,0,0
"232842","nos",77605,"langedijk",0.893092265078127,"landelijk",1,7,0,NA,0,NA,0,0,0,NA,0,0,1,0,0,0
"232847","nos",99345,"rotterdam",1.00993859986337,"landelijk",1,6,0,NA,0,NA,0,0,0,NA,1,0,0,0,0,0
"232848","nos",11074,"almere",1.17104368139015,"landelijk",1,7,1,NA,0,NA,0,0,0,NA,1,0,1,0,0,0
"232850","nos",22008,"enschede",0.935871537760698,"landelijk",1,7,1,NA,0,NA,0,0,0,NA,0,0,0,0,0,0
"232852","nos",77192,"langedijk",0.743045781576525,"landelijk",1,6,0,NA,0,NA,0,0,0,NA,0,0,1,0,0,0
"232853","nos",44331,"roermond",0.766138087681291,"landelijk",1,7,0,NA,0,NA,0,0,0,NA,1,0,0,0,0,0
"232854","nos",55277,"smallingerland",0.79140772150439,"landelijk",1,6,1,NA,0,NA,0,0,0,NA,0,0,0,0,0,0
"232856","nos",55251,"smallingerland",1.38096474972391,"landelijk",1,7,1,NA,0,NA,0,0,0,NA,0,0,1,0,0,0
"232857","nos",77173,"langedijk",0.893092265078127,"landelijk",1,7,0,NA,0,NA,0,0,0,NA,0,0,1,0,0,0
"232859","nos",22560,"enschede",1.3100070737263,"landelijk",1,5,0,NA,0,NA,0,0,0,NA,0,0,1,0,0,0
"232860","nos",44404,"roermond",0.766138087681291,"landelijk",1,6,1,NA,0,NA,0,0,0,NA,0,0,1,0,0,0
"232865","nos",44352,"roermond",0.74177947080842,"landelijk",1,6,0,NA,0,NA,0,0,0,NA,0,0,1,0,0,0
"232866","nos",44326,"roermond",1.74369936755954,"landelijk",1,7,1,NA,0,NA,0,0,0,NA,0,0,1,0,0,0
"232867","nos",11076,"almere",1.09514958621869,"landelijk",1,4,0,NA,0,NA,0,0,0,NA,0,0,1,0,0,0
"232868","nos",11404,"almere",0.940301805881723,"landelijk",1,5,1,NA,0,NA,0,0,0,NA,0,0,0,0,0,0
"232869","nos",55246,"smallingerland",1.21693399652586,"landelijk",1,7,1,NA,0,NA,0,0,0,NA,1,0,1,0,0,0
"232871","nos",77194,"langedijk",2.21250130357724,"landelijk",1,6,0,NA,0,NA,0,0,0,NA,1,0,1,0,0,0
"232872","nos",11083,"almere",1.17104368139015,"landelijk",1,6,0,NA,0,NA,0,0,0,NA,0,0,1,0,0,0
"232873","nos",11411,"almere",0.940301805881723,"landelijk",1,6,0,NA,0,NA,0,0,1,NA,0,0,1,0,0,0
"232874","nos",77628,"langedijk",0.604305089175663,"landelijk",1,5,0,NA,0,NA,0,0,1,NA,0,0,1,0,0,0
"232875","nos",44340,"roermond",0.86193429013466,"landelijk",1,6,0,NA,0,NA,0,0,0,NA,0,0,1,0,0,0
"232876","nos",11300,"almere",1.09514958621869,"landelijk",1,7,0,NA,0,NA,0,0,1,NA,0,0,1,0,0,0
"232877","nos",99346,"rotterdam",1.04689921533174,"landelijk",1,6,0,NA,0,NA,0,0,0,NA,0,1,1,0,0,0
"232878","nos",11097,"almere",1.04141127627369,"landelijk",1,7,1,NA,0,NA,0,0,0,NA,0,1,0,0,0,0
"232879","nos",44347,"roermond",0.890238561106325,"landelijk",1,6,0,NA,1,NA,0,0,0,NA,0,0,1,0,0,0
"232881","nos",11086,"almere",1.17104368139015,"landelijk",1,6,0,NA,0,NA,0,0,0,NA,0,0,1,0,0,0
"232882","nos",11399,"almere",1.04141127627369,"landelijk",1,7,0,NA,0,NA,0,0,1,NA,0,1,1,0,0,0
"232883","nos",99382,"rotterdam",1.00993859986337,"landelijk",1,3,0,NA,0,NA,0,0,1,NA,0,0,1,0,0,0
"232885","nos",77590,"langedijk",0.743045781576525,"landelijk",1,6,0,NA,0,NA,0,0,0,NA,0,0,1,0,0,0
"232886","nos",55274,"smallingerland",1.38096474972391,"landelijk",1,7,0,NA,0,NA,0,0,0,NA,1,0,1,0,0,0
"232887","nos",77623,"langedijk",0.743045781576525,"landelijk",1,7,1,NA,0,NA,0,0,0,NA,0,0,1,0,0,0
"232889","nos",55307,"smallingerland",1,"landelijk",1,6,0,NA,0,NA,0,0,0,NA,0,0,1,0,0,0
"232890","nos",44335,"roermond",1.74369936755954,"landelijk",1,7,0,NA,0,NA,0,0,0,NA,0,0,1,0,0,0
"232892","nos",77203,"langedijk",1.09813478656974,"landelijk",1,7,1,NA,0,NA,0,0,1,NA,1,0,1,0,0,0
"232893","nos",77604,"langedijk",0.893092265078127,"landelijk",1,5,0,NA,0,NA,0,0,0,NA,0,0,1,0,0,0
"232897","nos",33281,"nijmegen",0.794532771832626,"landelijk",1,7,1,NA,0,NA,0,0,0,NA,0,0,1,0,0,0
"232898","nos",55236,"smallingerland",1.38096474972391,"landelijk",1,6,0,NA,0,NA,0,0,0,NA,1,0,1,0,0,0
"232899","nos",11073,"almere",0.940301805881723,"landelijk",1,6,0,NA,0,NA,0,0,0,NA,0,0,1,0,0,0
"232900","nos",11283,"almere",0.879361846186308,"landelijk",1,6,0,NA,0,NA,0,0,0,NA,0,0,1,0,0,0
"232901","nos",77195,"langedijk",0.604305089175663,"landelijk",1,7,1,NA,0,NA,0,0,0,NA,0,0,1,0,0,0
"232902","nos",11084,"almere",0.879361846186308,"landelijk",1,5,0,NA,0,NA,0,0,0,NA,0,0,1,0,0,0
"232903","nos",11412,"almere",0.879361846186308,"landelijk",1,5,0,NA,0,NA,0,0,1,NA,0,0,1,0,0,0
"232904","nos",11080,"almere",0.879361846186308,"landelijk",1,4,1,NA,0,NA,0,0,0,NA,0,0,0,0,0,0
"232906","nos",11290,"almere",0.879361846186308,"landelijk",1,7,1,NA,0,NA,0,0,0,NA,1,0,0,0,0,0
"232907","nos",11275,"almere",1.17104368139015,"landelijk",1,3,1,NA,0,NA,0,0,0,NA,1,0,1,0,0,1
"232909","nos",55224,"smallingerland",1.38096474972391,"landelijk",1,5,1,NA,0,NA,0,0,0,NA,0,0,1,0,0,0
"232910","nos",11271,"almere",0.940301805881723,"landelijk",1,7,1,NA,0,NA,0,0,0,NA,0,0,1,0,0,0
"232911","nos",99070,"rotterdam",0.924563889565911,"landelijk",1,5,0,NA,0,NA,0,0,0,NA,1,0,0,0,0,0
"232912","nos",77606,"langedijk",0.604305089175663,"landelijk",1,5,0,NA,0,NA,0,0,1,NA,0,0,1,0,0,0
"232913","nos",55257,"smallingerland",0.79140772150439,"landelijk",1,6,0,NA,0,NA,0,0,1,NA,1,0,1,0,0,0
"232915","nos",11252,"almere",0.940301805881723,"landelijk",1,5,0,NA,0,NA,0,0,0,NA,0,1,1,0,0,0
"232916","nos",77554,"langedijk",0.604305089175663,"landelijk",1,6,0,NA,0,NA,0,0,0,NA,0,0,1,0,0,0
"232917","nos",77175,"langedijk",0.743045781576525,"landelijk",1,7,1,NA,0,NA,0,0,1,NA,0,0,1,0,0,0
"232918","nos",11075,"almere",0.879361846186308,"landelijk",1,7,1,NA,0,NA,0,0,0,NA,0,0,0,0,0,0
"232922","nos",77193,"langedijk",0.604305089175663,"landelijk",1,7,0,NA,0,NA,0,0,0,NA,0,1,1,0,0,0
"232923","nos",44332,"roermond",0.890238561106325,"landelijk",1,7,0,NA,0,NA,1,0,0,NA,1,0,0,0,0,0
"232924","nos",55278,"smallingerland",0.79140772150439,"landelijk",1,7,0,NA,0,NA,0,0,0,NA,0,0,1,0,0,0
"232927","nos",77174,"langedijk",0.604305089175663,"landelijk",1,7,0,NA,0,NA,0,0,0,NA,0,1,1,0,0,0
"232928","nos",11273,"almere",1.17104368139015,"landelijk",1,3,0,NA,0,NA,0,0,0,NA,1,0,0,0,0,0
"232929","nos",22561,"enschede",1.3100070737263,"landelijk",1,5,0,NA,0,NA,0,0,0,NA,1,0,1,0,0,0
"232930","nos",44405,"roermond",0.890238561106325,"landelijk",1,5,0,NA,0,NA,0,0,0,NA,0,0,1,0,0,0
"232931","nos",77181,"langedijk",0.893092265078127,"landelijk",1,7,0,NA,0,NA,0,0,1,NA,0,1,1,0,0,0
"232933","nos",11413,"almere",0.940301805881723,"landelijk",1,7,0,NA,0,NA,0,0,1,NA,1,0,1,0,0,0
"232934","nos",11254,"almere",0.83621210660842,"landelijk",1,5,0,NA,0,NA,0,0,0,NA,0,0,1,0,0,0
"232935","nos",44353,"roermond",0.766138087681291,"landelijk",1,7,0,NA,0,NA,0,0,0,NA,0,0,0,1,0,0
"232936","nos",44327,"roermond",0.890238561106325,"landelijk",1,7,0,NA,1,NA,0,0,0,NA,0,0,1,0,0,0
"232938","nos",11405,"almere",0.940301805881723,"landelijk",1,7,1,NA,1,NA,0,0,0,NA,0,0,0,0,0,0
"232939","nos",55247,"smallingerland",1.38096474972391,"landelijk",1,7,1,NA,0,NA,0,0,0,NA,1,0,1,0,0,0
"232940","nos",99388,"rotterdam",0.988012369639299,"landelijk",1,7,1,NA,0,NA,0,0,0,NA,0,0,0,0,0,0
"232941","nos",77180,"langedijk",1.09813478656974,"landelijk",1,5,0,NA,0,NA,0,0,0,NA,0,1,1,0,0,0
"232945","nos",55254,"smallingerland",0.79140772150439,"landelijk",1,7,0,NA,0,NA,0,0,0,NA,0,0,1,0,0,0
"232946","nos",11301,"almere",1.04141127627369,"landelijk",1,6,0,NA,0,NA,0,0,0,NA,0,0,1,0,0,0
"232947","nos",99347,"rotterdam",1.00993859986337,"landelijk",1,6,0,NA,0,NA,0,0,0,NA,0,0,1,0,0,0
"232948","nos",11098,"almere",0.879361846186308,"landelijk",1,7,0,NA,0,NA,0,0,0,NA,1,0,1,1,0,0
"232949","nos",44407,"roermond",0.766138087681291,"landelijk",1,7,1,NA,0,NA,0,0,1,NA,0,0,1,0,0,0
"232950","nos",11308,"almere",0.940301805881723,"landelijk",1,5,0,NA,0,NA,0,0,0,NA,1,0,0,0,0,0
"232951","nos",11087,"almere",1.17104368139015,"landelijk",1,3,0,NA,0,NA,0,0,0,NA,0,0,1,0,0,0
"232953","nos",99383,"rotterdam",0.924563889565911,"landelijk",1,6,0,NA,0,NA,0,0,0,NA,0,0,1,0,0,0
"232956","nos",55275,"smallingerland",0.859226076233964,"landelijk",1,7,1,NA,0,NA,0,0,1,NA,1,1,1,0,0,0
"232957","nos",77186,"langedijk",0.743045781576525,"landelijk",1,6,1,NA,0,NA,0,0,0,NA,1,0,1,0,0,0
"232960","nos",44336,"roermond",0.766138087681291,"landelijk",1,7,0,NA,0,NA,0,0,0,NA,0,0,0,0,1,0
"232961","nos",77197,"langedijk",0.743045781576525,"landelijk",1,6,1,NA,0,NA,0,0,0,NA,0,0,1,0,0,0
"232962","nos",77204,"langedijk",0.604305089175663,"landelijk",1,7,0,NA,0,NA,0,0,1,NA,0,1,1,0,0,0
"232964","nos",11255,"almere",0.879361846186308,"landelijk",1,5,1,NA,0,NA,0,0,0,NA,0,0,1,0,0,0
"232965","nos",77178,"langedijk",0.604305089175663,"landelijk",1,6,0,NA,0,NA,1,0,0,NA,0,0,1,0,0,0
"232967","nos",77185,"langedijk",0.604305089175663,"landelijk",1,6,0,NA,0,NA,0,0,0,NA,0,0,1,0,0,0
"232968","nos",44409,"roermond",1,"landelijk",1,6,0,NA,0,NA,0,0,0,NA,0,0,1,0,0,0
"232970","nos",99389,"rotterdam",1.02417055319339,"landelijk",1,5,0,NA,0,NA,0,0,0,NA,0,0,1,0,0,0
"232971","nos",44356,"roermond",0.890238561106325,"landelijk",1,7,0,NA,0,NA,0,0,0,NA,0,1,1,0,0,0
"232972","nos",77207,"langedijk",1.09813478656974,"landelijk",1,7,1,NA,0,NA,0,0,0,NA,0,0,1,0,0,0
"232973","nos",11417,"almere",0.940301805881723,"landelijk",1,3,1,NA,0,NA,0,0,0,NA,1,0,1,0,0,0
"232974","nos",77630,"langedijk",1.09813478656974,"landelijk",1,5,0,NA,0,NA,0,0,0,NA,0,0,1,0,0,0
"232976","nos",11302,"almere",0.83621210660842,"landelijk",1,6,0,NA,0,NA,0,0,0,NA,0,0,1,0,0,0
"232977","nos",11276,"almere",0.940301805881723,"landelijk",1,5,0,NA,0,NA,0,0,1,NA,1,0,1,0,0,0
"232978","nos",99392,"rotterdam",1.02417055319339,"landelijk",1,5,0,NA,0,NA,0,0,0,NA,0,1,1,0,0,0
"232979","nos",55225,"smallingerland",1.38096474972391,"landelijk",1,3,0,NA,0,NA,0,0,0,NA,0,0,1,0,0,0
"232980","nos",11088,"almere",1.17104368139015,"landelijk",1,6,0,NA,0,NA,0,0,0,NA,1,0,0,0,0,0
"232981","nos",55262,"smallingerland",0.859226076233964,"landelijk",1,6,0,NA,0,NA,0,0,1,NA,0,0,1,0,0,0
"232985","nos",44330,"roermond",0.890238561106325,"landelijk",1,6,1,NA,1,NA,0,0,0,NA,0,0,1,0,0,0
"232986","nos",44411,"roermond",0.890238561106325,"landelijk",1,7,0,NA,0,NA,0,0,0,NA,1,0,1,0,0,0
"232987","nos",77176,"langedijk",0.893092265078127,"landelijk",1,7,0,NA,0,NA,0,0,1,NA,0,0,1,0,0,0
"232989","nos",11286,"almere",1.04141127627369,"landelijk",1,7,1,NA,0,NA,0,0,0,NA,1,0,1,0,0,0
"232990","nos",44337,"roermond",0.86193429013466,"landelijk",1,7,0,NA,0,NA,0,0,1,NA,0,0,1,0,0,0
"232991","nos",55261,"smallingerland",0.79140772150439,"landelijk",1,5,0,NA,0,NA,0,0,0,NA,0,1,1,0,0,0
"232993","nos",77632,"langedijk",0.893092265078127,"landelijk",1,6,0,NA,0,NA,0,0,0,NA,0,0,1,0,0,0
"232994","nos",55279,"smallingerland",0.79140772150439,"landelijk",1,7,0,NA,0,NA,0,0,1,NA,0,1,1,0,0,0
"232996","nos",55253,"smallingerland",0.79140772150439,"landelijk",1,6,0,NA,1,NA,0,0,0,NA,0,1,1,0,0,0
"232997","nos",11089,"almere",0.83621210660842,"landelijk",1,7,1,NA,0,NA,0,0,1,NA,0,0,1,0,0,0
"232998","nos",44410,"roermond",0.766138087681291,"landelijk",1,7,1,NA,1,NA,0,0,0,NA,1,0,1,0,0,0
"232999","nos",22562,"enschede",1.11056849418776,"landelijk",1,3,0,NA,0,NA,0,0,0,NA,0,0,1,0,0,0
"233000","nos",44406,"roermond",0.890238561106325,"landelijk",1,7,0,NA,0,NA,0,0,0,NA,0,0,1,0,0,0
"233001","nos",77182,"langedijk",0.604305089175663,"landelijk",1,6,0,NA,0,NA,0,0,0,NA,0,0,1,0,0,0
"233002","nos",77208,"langedijk",0.604305089175663,"landelijk",1,6,0,NA,0,NA,0,0,0,NA,0,0,1,0,0,0
"233003","nos",11414,"almere",0.940301805881723,"landelijk",1,5,0,NA,0,NA,0,0,0,NA,1,0,1,0,0,0
"233005","nos",44354,"roermond",0.74177947080842,"landelijk",1,6,0,NA,0,NA,0,0,0,NA,0,0,1,0,0,0
"233006","nos",44328,"roermond",0.766138087681291,"landelijk",1,6,1,NA,0,NA,0,0,0,NA,0,0,0,0,0,0
"233010","nos",11396,"almere",0.940301805881723,"landelijk",1,6,0,NA,0,NA,0,0,0,NA,0,0,1,0,0,0
"233011","nos",55280,"smallingerland",0.79140772150439,"landelijk",1,7,0,NA,0,NA,0,0,1,NA,0,0,1,0,0,0
"233012","nos",11294,"almere",0.879361846186308,"landelijk",1,6,0,NA,0,NA,0,0,0,NA,0,0,1,0,0,0
"233013","nos",55276,"smallingerland",0.79140772150439,"landelijk",1,6,1,NA,0,NA,0,0,0,NA,0,0,1,0,0,0
"233014","nos",55281,"smallingerland",1.38096474972391,"landelijk",1,7,1,NA,1,NA,0,0,1,NA,1,0,1,1,0,0
"233015","nos",55255,"smallingerland",1.21693399652586,"landelijk",1,7,1,NA,0,NA,0,0,0,NA,1,0,1,0,0,0
"233016","nos",44412,"roermond",0.86193429013466,"landelijk",1,7,0,NA,0,NA,0,0,1,NA,0,0,1,0,0,0
"233017","nos",99348,"rotterdam",1.04689921533174,"landelijk",1,5,0,NA,0,NA,0,0,0,NA,1,0,1,0,0,0
"233019","nos",44408,"roermond",0.766138087681291,"landelijk",1,7,0,NA,0,NA,0,0,1,NA,0,0,1,0,0,0
"233020","nos",11309,"almere",0.940301805881723,"landelijk",1,6,0,NA,0,NA,0,0,0,NA,0,0,1,0,0,0
"233021","nos",77210,"langedijk",0.604305089175663,"landelijk",1,7,1,NA,0,NA,0,0,0,NA,0,0,1,0,0,0
"233023","nos",55226,"smallingerland",0.859226076233964,"landelijk",1,6,0,NA,0,NA,0,0,0,NA,0,0,1,0,0,0
"233024","nos",55231,"smallingerland",1.21693399652586,"landelijk",1,5,0,NA,0,NA,0,0,1,NA,1,0,1,1,0,0
"233026","nos",11311,"almere",0.83621210660842,"landelijk",1,5,1,NA,0,NA,0,0,0,NA,0,0,1,0,0,0
"233027","nos",77187,"langedijk",0.743045781576525,"landelijk",1,7,0,NA,0,NA,0,0,1,NA,0,0,1,0,0,0
"233028","nos",55228,"smallingerland",0.975041314245575,"landelijk",1,6,0,NA,0,NA,0,0,0,NA,0,0,1,0,0,0
"233029","nos",99391,"rotterdam",0.958400055846518,"landelijk",1,6,0,NA,1,NA,0,0,1,NA,0,0,0,0,0,0
"233030","nos",77183,"langedijk",1.49707465828579,"landelijk",1,4,0,NA,0,NA,0,0,1,NA,1,1,1,0,0,0
"233031","nos",77198,"langedijk",0.743045781576525,"landelijk",1,5,1,NA,0,NA,0,0,0,NA,0,0,1,0,0,0
"233032","nos",11318,"almere",1.09514958621869,"landelijk",1,7,0,NA,0,NA,0,0,0,NA,0,0,1,0,0,0
"233033","nos",11415,"almere",1.17104368139015,"landelijk",1,5,0,NA,0,NA,0,0,0,NA,0,0,1,0,0,0
"233035","nos",99393,"rotterdam",1.02417055319339,"landelijk",1,6,0,NA,1,NA,0,0,1,NA,0,0,1,0,0,0
"233037","nos",77200,"langedijk",0.604305089175663,"landelijk",1,6,1,NA,0,NA,0,0,1,NA,1,0,1,0,0,0
"233038","nos",11093,"almere",0.83621210660842,"landelijk",1,7,0,NA,0,NA,0,0,0,NA,1,0,0,0,0,0
"233040","nos",11090,"almere",0.879361846186308,"landelijk",1,6,0,NA,0,NA,0,0,0,NA,0,0,1,0,0,0
"233044","nos",55282,"smallingerland",1.21693399652586,"landelijk",1,6,0,NA,0,NA,0,0,0,NA,1,0,1,0,0,0
"233045","nos",11313,"almere",1.17104368139015,"landelijk",1,6,1,NA,0,NA,0,0,0,NA,0,0,0,0,0,0
"233046","nos",99397,"rotterdam",1.00993859986337,"landelijk",1,6,0,NA,0,NA,0,0,0,NA,1,1,1,0,0,0
"233048","nos",55283,"smallingerland",0.975041314245575,"landelijk",1,6,0,NA,0,NA,0,0,0,NA,0,0,1,0,0,0
"233050","nos",99350,"rotterdam",1.02417055319339,"landelijk",1,3,0,NA,0,NA,0,0,0,NA,1,0,1,0,0,0
"233051","nos",99398,"rotterdam",1.00993859986337,"landelijk",1,5,0,NA,1,NA,0,0,0,NA,0,1,1,0,0,0
"233054","nos",11094,"almere",1.17104368139015,"landelijk",1,5,0,NA,0,NA,0,0,0,NA,1,0,1,0,0,0
"233056","nos",22563,"enschede",1.11056849418776,"landelijk",1,4,0,NA,0,NA,0,0,0,NA,0,0,1,0,0,0
"233057","nos",77177,"langedijk",1.09813478656974,"landelijk",1,6,1,NA,0,NA,0,0,0,NA,0,0,0,0,0,0
"233058","nos",77209,"langedijk",0.743045781576525,"landelijk",1,4,1,NA,0,NA,0,0,0,NA,1,0,0,0,0,0
"233060","nos",77199,"langedijk",0.743045781576525,"landelijk",1,6,0,NA,0,NA,0,0,0,NA,1,0,1,0,0,0
