"","ID","gemeente","weight1","geslacht","leeftijd","opleiding","gezin","vertrouwen","nieuwsinteresse","intr_nieuws_buurt","intr_nieuws_stad","intr_nieuws_landelijk","intr_nieuws_internationaal","intr_nieuws_gr18","stem_gr2014","stem_gr2014b","stem_2017","stemkans_gr18","stemintentie_gr18","stemintentie_gr18b","stem_gr18","stem_moment","stem_plan","sr_niet","referendum","stem_gr18b"
"1126",44116,"roermond",0.74177947080842,1,69,"mbo",2,-0.666666666666667,0,1,0.5,-0.5,-0.5,-0.5,"Burger Belangen Roermond","lokaal","SP","Zeker wel","Partij voor Leefbaarheid en Democratie (PVLD)","lokaal",NA,NA,NA,NA,NA,NA
"1127",44117,"roermond",0.86193429013466,2,69,"mbo",2,0.166666666666667,0.4,1,0.5,0.5,-0.5,0.5,"Zeg ik liever niet","Zeg ik liever niet","Zeg ik liever niet","Zeker wel","Zeg ik liever niet","Zeg ik liever niet","Stadspartij Roermond (SPR)","Circa een maand voor de verkiezingen","Ik ben altijd van plan geweest te gaan stemmen",NA,"Ik heb tegen gestemd","lokaal"
"1128",22179,"enschede",0.935871537760698,1,51,"mbo",1,-0.166666666666667,0.3,0.5,0.5,0.5,0.5,-0.5,"Weet ik niet meer","Weet ik niet meer","PVV","Waarschijnlijk wel","Weet ik niet meer","Weet ik niet meer","Ik heb niet gestemd",NA,NA,"Geen stempas ontvangen/ stempas is zoekgeraakt","Ik heb niet gestemd","Ik heb niet gestemd"
"1129",55103,"smallingerland",0.898081711232443,2,82,"mavo",2,0.166666666666667,0.9,1,1,1,1,0.5,"SP","SP","SP","Zeker wel","GroenLinks","GroenLinks",NA,NA,NA,NA,NA,NA
"1130",55104,"smallingerland",0.79140772150439,1,79,"mavo",2,0.666666666666667,0.5,0.5,-0.5,1,1,0.5,"SP","SP","PvdA","Zeker wel","GroenLinks","GroenLinks","GroenLinks","Circa een maand voor de verkiezingen","Ik ben altijd van plan geweest te gaan stemmen",NA,"Ik heb tegen gestemd","GroenLinks"
"1131",55105,"smallingerland",0.79140772150439,1,69,"lbo",2,-0.666666666666667,0.2,-0.5,0.5,1,0.5,-0.5,"CDA","CDA","CDA","Zeker wel","CDA","CDA",NA,NA,NA,NA,NA,NA
"1132",55106,"smallingerland",0.898081711232443,2,69,"lbo",2,-0.333333333333333,0.7,1,1,1,1,-0.5,"CDA","CDA","CDA","Zeker wel","CDA","CDA",NA,NA,NA,NA,NA,NA
"1133",99146,"rotterdam",0.988012369639299,1,19,"lbo",5,-0.5,-0.1,0.5,-0.5,0.5,-0.5,-0.5,"Ik heb niet gestemd","Ik heb niet gestemd","Weet ik niet meer","Weet niet","Weet ik niet meer","Weet ik niet meer","Leefbaar Rotterdam","Circa een maand voor de verkiezingen","Ik ben altijd van plan geweest te gaan stemmen",NA,"Ik heb voor gestemd","lokaal"
"1134",99147,"rotterdam",1.02417055319339,2,18,"lbo",3,-0.166666666666667,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,"Ten tijde van de vorige verkiezingen was ik te jong om te stemmen","Ten tijde van de vorige verkiezingen was ik te jong om te stemmen","Ten tijde van de vorige verkiezingen was ik te jong om te stemmen","Zeker wel","SP","SP","CDA","Op de dag voor de verkiezingen","Ik ben altijd van plan geweest te gaan stemmen",NA,"Ik heb tegen gestemd","CDA"
"1135",99148,"rotterdam",0.988012369639299,1,30,"lbo",4,-0.333333333333333,0.7,0.5,1,1,0.5,0.5,"Leefbaar Rotterdam","lokaal","PVV","Zeker wel","Weet ik niet meer","Weet ik niet meer","Leefbaar Rotterdam","Op de dag voor de verkiezingen","Ik ben altijd van plan geweest te gaan stemmen",NA,"Ik heb tegen gestemd","lokaal"
"1136",77039,"langedijk",1.09813478656974,2,61,"lbo",1,0,-0.3,-0.5,-0.5,0.5,-0.5,-0.5,"Ik heb niet gestemd","Ik heb niet gestemd","50PLUS","Waarschijnlijk wel","Dorpsbelang Langedijk","lokaal","Dorpsbelang Langedijk","Dat stond al heel lang vast","Ik ben altijd van plan geweest te gaan stemmen",NA,"Ik wist niet dat dit referendum werd gehouden","lokaal"
"1137",44118,"roermond",0.74177947080842,1,65,"mbo",2,-0.666666666666667,0.1,0.5,0.5,0.5,-0.5,-0.5,"Weet ik niet meer","Weet ik niet meer","PvdA","Waarschijnlijk wel","Weet ik niet meer","Weet ik niet meer","GroenLinks","Op de dag voor de verkiezingen","Ik ben altijd van plan geweest te gaan stemmen",NA,"Ik heb voor gestemd","GroenLinks"
"1138",33187,"nijmegen",0.95182284806155,1,62,"vwo",2,-0.666666666666667,0.5,1,1,0.5,0.5,-0.5,"SP","SP","D66","Waarschijnlijk wel","D66","D66",NA,NA,NA,NA,NA,NA
"1139",22180,"enschede",0.935871537760698,1,62,"mbo",2,-0.5,0.5,0.5,1,1,0.5,-0.5,"CDA","CDA","CDA","Zeker wel","Weet ik niet meer","Weet ik niet meer","Enschede Anders","Op de dag voor de verkiezingen","Ik ben altijd van plan geweest te gaan stemmen",NA,"Ik heb tegen gestemd","lokaal"
"1140",22181,"enschede",0.793392238324074,2,59,"mbo",2,-0.5,0.8,1,1,0.5,0.5,1,"CDA","CDA","CDA","Zeker wel","Weet ik niet meer","Weet ik niet meer","Enschede Anders","Circa een week voor de verkiezingen","Ik ben altijd van plan geweest te gaan stemmen",NA,"Ik heb tegen gestemd","lokaal"
"1141",88123,"amsterdam",0.917381517197433,1,71,"mavo",1,-0.333333333333333,0.3,0.5,0.5,0.5,0.5,-0.5,"Ik heb niet gestemd","Ik heb niet gestemd","Ik heb niet gestemd","Zeker niet","Ik heb niet gestemd","Ik heb niet gestemd","Ik heb niet gestemd",NA,NA,"Uit protest/ onvrede over gevoerd beleid/ huidige gang van zaken","Ik heb niet gestemd","Ik heb niet gestemd"
"1142",88124,"amsterdam",0.947416839487048,2,49,"lbo",3,-0.666666666666667,-0.1,0.5,0.5,-0.5,-0.5,-0.5,"Partij voor de Dieren (PvdD)","Partij voor de Dieren (PvdD)","Partij voor de Dieren","Waarschijnlijk wel","Partij voor de Dieren (PvdD)","Partij voor de Dieren (PvdD)","Ik heb niet gestemd",NA,NA,"Geen of te weinig verschillen tussen partijen/ ik ken de programma’s/ kandidaten/ standpunten niet","Ik heb niet gestemd","Ik heb niet gestemd"
"1143",11221,"almere",1.04141127627369,2,70,"mavo",2,-0.166666666666667,0,1,0.5,-0.5,-0.5,-0.5,"VVD","VVD","VVD","Zeker wel","Weet ik niet meer","Weet ik niet meer","D66","In het stemhokje","Ik ben altijd van plan geweest te gaan stemmen",NA,"Ik heb voor gestemd","D66"
"1144",99149,"rotterdam",0.988012369639299,1,31,"master",3,0.333333333333333,0.3,0.5,0.5,0.5,0.5,-0.5,"VVD","VVD","VVD","Waarschijnlijk wel","VVD","VVD","VVD","Dat stond al heel lang vast","Ik ben altijd van plan geweest te gaan stemmen",NA,"Ik heb voor gestemd","VVD"
"1145",66020,"bunschoten",0.658385254746918,1,74,"basis",2,0.166666666666667,0.9,1,1,1,1,0.5,"ChristenUnie","ChristenUnie","Ik heb niet gestemd","Waarschijnlijk niet","Ik heb niet gestemd","Ik heb niet gestemd","SGP","Circa een week voor de verkiezingen","Ik was er niet zeker van, maar ben uiteindelijk toch gaan stemmen",NA,"Ik heb tegen gestemd","SGP"
"1146",66021,"bunschoten",1.07462409018958,2,71,"basis",2,0.166666666666667,0.7,1,1,0.5,0.5,0.5,"ChristenUnie","ChristenUnie","ChristenUnie","Zeker wel","ChristenUnie","ChristenUnie","ChristenUnie","Dat stond al heel lang vast","Ik ben altijd van plan geweest te gaan stemmen",NA,"Ik heb tegen gestemd","ChristenUnie"
"1147",11222,"almere",1.09514958621869,2,45,"bachelor",2,-0.333333333333333,0.7,1,1,1,1,-0.5,"Weet ik niet meer","Weet ik niet meer","VVD","Waarschijnlijk niet","Weet ik niet meer","Weet ik niet meer",NA,NA,NA,NA,NA,NA
"1148",44119,"roermond",0.74177947080842,1,77,"bachelor",2,0.666666666666667,0.8,1,1,0.5,0.5,1,"VVD","VVD","VVD","Zeker wel","Liberale Volkspartij Roermond (LVR)","lokaal","Liberale Volkspartij Roermond (LVR)","Dat stond al heel lang vast","Ik ben altijd van plan geweest te gaan stemmen",NA,"Ik heb voor gestemd","lokaal"
"1149",44120,"roermond",0.86193429013466,2,76,"bachelor",2,0.166666666666667,1,1,1,1,1,1,"VVD","VVD","VVD","Zeker wel","Liberale Volkspartij Roermond (LVR)","lokaal","Liberale Volkspartij Roermond (LVR)","Dat stond al heel lang vast","Ik ben altijd van plan geweest te gaan stemmen",NA,"Ik heb voor gestemd","lokaal"
"1150",33188,"nijmegen",0.765361480164152,2,65,"bachelor",2,-0.166666666666667,0.1,0.5,0.5,0.5,-0.5,-0.5,"SP","SP","SP","Waarschijnlijk wel","GroenLinks","GroenLinks","Ik heb niet gestemd",NA,NA,"Ik ben het helemaal vergeten/ had geen tijd of gelegenheid","Ik heb niet gestemd","Ik heb niet gestemd"
"1151",33189,"nijmegen",0.794532771832626,2,64,"bachelor",2,0.666666666666667,0.3,0.5,0.5,0.5,-0.5,0.5,"SP","SP","SP","Zeker wel","SP","SP",NA,NA,NA,NA,NA,NA
"1152",88125,"amsterdam",1.04460325938323,1,44,"bachelor",1,0.166666666666667,0.8,1,0.5,1,1,0.5,"PvdA","PvdA","PvdA","Waarschijnlijk wel","Piratenpartij Amsterdam","lokaal","Forum voor Democratie","Circa een week voor de verkiezingen","Ik ben altijd van plan geweest te gaan stemmen",NA,"Ik heb voor gestemd","Forum voor Democratie"
"1153",11223,"almere",1.09514958621869,2,59,"master",2,-0.333333333333333,0.7,1,1,0.5,0.5,0.5,"VVD","VVD","VVD","Zeker wel","Weet ik niet meer","Weet ik niet meer",NA,NA,NA,NA,NA,NA
"1154",11224,"almere",1.17104368139015,2,27,"mavo",4,-0.5,0.9,1,1,1,1,0.5,"PVV","PVV","PVV","Zeker wel","Weet ik niet meer","Weet ik niet meer",NA,NA,NA,NA,NA,NA
"1155",33190,"nijmegen",1.11036090363886,2,43,"master",4,0.166666666666667,0.7,1,1,0.5,0.5,0.5,"Weet ik niet meer","Weet ik niet meer","VVD","Zeker wel","Weet ik niet meer","Weet ik niet meer","CDA","Circa een week voor de verkiezingen","Ik ben altijd van plan geweest te gaan stemmen",NA,"Ik heb voor gestemd","CDA"
"1156",33191,"nijmegen",1.33017405341258,1,38,"master",4,0.166666666666667,0.7,0.5,0.5,1,1,0.5,"VVD","VVD","VVD","Zeker wel","VVD","VVD","VVD","Dat stond al heel lang vast","Ik ben altijd van plan geweest te gaan stemmen",NA,"Ik heb voor gestemd","VVD"
"1157",55107,"smallingerland",0.79140772150439,1,77,"mavo",2,-0.166666666666667,0.5,0.5,0.5,0.5,0.5,0.5,"D66","D66","D66","Zeker wel","D66","D66","D66","Dat stond al heel lang vast","Ik ben altijd van plan geweest te gaan stemmen",NA,"Ik heb voor gestemd","D66"
"1158",55108,"smallingerland",0.898081711232443,2,74,"mavo",2,-0.5,0.5,0.5,0.5,0.5,0.5,0.5,"D66","D66","D66","Zeker wel","D66","D66","Eérste Lokale Partij","In het stemhokje","Ik ben altijd van plan geweest te gaan stemmen",NA,"Ik heb voor gestemd","lokaal"
"1159",55109,"smallingerland",0.859226076233964,1,53,"vwo",3,-0.333333333333333,0.2,0.5,0.5,0.5,0.5,-1,"D66","D66","D66","Waarschijnlijk niet","D66","D66","Eérste Lokale Partij","Circa een week voor de verkiezingen","Ik was er niet zeker van, maar ben uiteindelijk toch gaan stemmen",NA,"Ik heb voor gestemd","lokaal"
"1160",99150,"rotterdam",1.02417055319339,2,22,"lbo",4,0.5,0.7,0.5,0.5,1,1,0.5,"PvdA","PvdA","PvdA","Zeker wel","PvdA","PvdA","D66","Dat stond al heel lang vast","Ik was er niet zeker van, maar ben uiteindelijk toch gaan stemmen",NA,"Wil ik niet zeggen","D66"
"1161",22182,"enschede",0.935871537760698,1,58,"lbo",3,-0.166666666666667,1,1,1,1,1,1,"Ik heb niet gestemd","Ik heb niet gestemd","SP","Waarschijnlijk wel","SP","SP","SP","Dat stond al heel lang vast","Ik ben altijd van plan geweest te gaan stemmen",NA,"Ik heb tegen gestemd","SP"
"1162",99151,"rotterdam",1.02417055319339,2,21,"bachelor",5,0,-1,-1,-1,-1,-1,-1,"Ik heb blanco gestemd","Ik heb blanco gestemd","Ik heb niet gestemd","Waarschijnlijk wel","Weet ik niet meer","Weet ik niet meer","Ik heb niet gestemd",NA,NA,"anders, namelijk...","Ik heb niet gestemd","Ik heb niet gestemd"
"1163",88126,"amsterdam",1.04460325938323,1,34,"mavo",4,0,0,0.5,0.5,0.5,-0.5,-1,"Ik heb niet gestemd","Ik heb niet gestemd","Ik heb niet gestemd","Waarschijnlijk niet","Weet ik niet meer","Weet ik niet meer","Zeg ik liever niet","Dat stond al heel lang vast","Ik ben altijd van plan geweest te gaan stemmen",NA,"Wil ik niet zeggen","Zeg ik liever niet"
"1164",99152,"rotterdam",1.02417055319339,2,38,"mbo",4,-1,0.9,1,1,1,1,0.5,"PvdA","PvdA","SP","Waarschijnlijk wel","Weet ik niet meer","Weet ik niet meer",NA,NA,NA,NA,NA,NA
"1165",11225,"almere",0.879361846186308,1,51,"master",2,0,0,-0.5,-0.5,1,0.5,-0.5,"Ik heb niet gestemd","Ik heb niet gestemd","D66","Waarschijnlijk niet","Weet ik niet meer","Weet ik niet meer","Ik heb niet gestemd",NA,NA,"Ik ben het helemaal vergeten/ had geen tijd of gelegenheid","Ik heb niet gestemd","Ik heb niet gestemd"
"1166",55110,"smallingerland",0.975041314245575,2,48,"lbo",4,0,0.6,1,1,1,0.5,-0.5,"SP","SP","SP","Waarschijnlijk wel","SP","SP",NA,NA,NA,NA,NA,NA
"1167",11226,"almere",0.879361846186308,1,51,"mbo",2,0.166666666666667,0.8,1,1,1,0.5,0.5,"GroenLinks","GroenLinks","D66","Zeker wel","Weet ik niet meer","Weet ik niet meer","Leefbaar Almere","Dat stond al heel lang vast","Ik ben altijd van plan geweest te gaan stemmen",NA,"Ik heb voor gestemd","lokaal"
"1168",11227,"almere",1.17104368139015,2,18,"bachelor",4,0,-0.2,0.5,0.5,-0.5,-0.5,-1,"Ten tijde van de vorige verkiezingen was ik te jong om te stemmen","Ten tijde van de vorige verkiezingen was ik te jong om te stemmen","Ten tijde van de vorige verkiezingen was ik te jong om te stemmen","Waarschijnlijk wel","VVD","VVD","VVD","Op de dag voor de verkiezingen","Ik ben altijd van plan geweest te gaan stemmen",NA,"Ik heb voor gestemd","VVD"
"1169",99153,"rotterdam",1.04689921533174,2,45,"master",1,0.5,0.5,0.5,-0.5,1,1,0.5,"VVD","VVD","VVD","Waarschijnlijk wel","VVD","VVD","VVD","Dat stond al heel lang vast","Ik ben altijd van plan geweest te gaan stemmen",NA,"Ik heb niet gestemd","VVD"
"1170",88127,"amsterdam",1.04460325938323,1,28,"vwo",4,0.666666666666667,0.5,0.5,0.5,0.5,0.5,0.5,"Weet ik niet meer","Weet ik niet meer","Zeg ik liever niet","Waarschijnlijk wel","Weet ik niet meer","Weet ik niet meer",NA,NA,NA,NA,NA,NA
"1171",99154,"rotterdam",0.924563889565911,1,71,"mavo",2,0.166666666666667,0.2,0.5,0.5,0.5,0.5,-1,"Ik heb niet gestemd","Ik heb niet gestemd","Ik heb niet gestemd","Zeker niet","Ik heb niet gestemd","Ik heb niet gestemd","Ik heb niet gestemd",NA,NA,"Ik ga nooit stemmen, heb nog nooit gestemd","Ik heb niet gestemd","Ik heb niet gestemd"
"1172",11228,"almere",1.09514958621869,2,59,"mavo",2,-1,-0.2,0.5,-0.5,0.5,-0.5,-1,"VVD","VVD","50PLUS","Waarschijnlijk niet","Weet ik niet meer","Weet ik niet meer","blanco / ongeldig gestemd","In het stemhokje","Ik was er niet zeker van, maar ben uiteindelijk toch gaan stemmen",NA,"Ik heb tegen gestemd","blanco / ongeldig gestemd"
"1173",88128,"amsterdam",0.947416839487048,2,60,"master",2,-0.666666666666667,0.9,1,1,1,1,0.5,"Weet ik niet meer","Weet ik niet meer","CDA","Zeker wel","Weet ik niet meer","Weet ik niet meer","VVD","Dat stond al heel lang vast","Ik ben altijd van plan geweest te gaan stemmen",NA,"Ik heb voor gestemd","VVD"
"1174",22183,"enschede",0.983363143468961,1,65,"mavo",1,-0.5,0.9,1,1,1,1,0.5,"SP","SP","SP","Zeker wel","SP","SP","SP","Dat stond al heel lang vast","Ik ben altijd van plan geweest te gaan stemmen",NA,"Ik heb voor gestemd","SP"
"1175",99155,"rotterdam",1.04689921533174,2,54,"bachelor",1,-0.166666666666667,0.3,0.5,0.5,0.5,0.5,-0.5,"Partij voor de Dieren (PvdD)","Partij voor de Dieren (PvdD)","Partij voor de Dieren","Waarschijnlijk wel","Partij voor de Dieren (PvdD)","Partij voor de Dieren (PvdD)","GroenLinks","Circa een maand voor de verkiezingen","Ik ben altijd van plan geweest te gaan stemmen",NA,"Ik heb tegen gestemd","GroenLinks"
"1176",88129,"amsterdam",1.04460325938323,1,35,"bachelor",1,-0.333333333333333,0.3,0.5,0.5,0.5,-0.5,0.5,"SP","SP","SP","Waarschijnlijk wel","SP","SP","SP","Circa een week voor de verkiezingen","Ik ben altijd van plan geweest te gaan stemmen",NA,"Ik heb tegen gestemd","SP"
"1177",22184,"enschede",0.793392238324074,2,52,"bachelor",2,-0.166666666666667,0.7,1,1,0.5,0.5,0.5,"Weet ik niet meer","Weet ik niet meer","Weet ik niet meer","Waarschijnlijk wel","Weet ik niet meer","Weet ik niet meer","Burgerbelangen Enschede (BBE)","Circa een week voor de verkiezingen","Ik ben altijd van plan geweest te gaan stemmen",NA,"Ik heb tegen gestemd","lokaal"
"1178",44121,"roermond",0.766138087681291,1,54,"bachelor",3,0.5,0.5,0.5,0.5,0.5,0.5,0.5,"Liberale Volkspartij Roermond (LVR)","lokaal","VVD","Zeker wel","VVD","VVD",NA,NA,NA,NA,NA,NA
"1179",44122,"roermond",0.890238561106325,2,51,"bachelor",3,0.166666666666667,0.7,1,1,0.5,0.5,0.5,"Liberale Volkspartij Roermond (LVR)","lokaal","PVV","Zeker wel","Liberale Volkspartij Roermond (LVR)","lokaal",NA,NA,NA,NA,NA,NA
"1180",44123,"roermond",1.74369936755954,2,19,"bachelor",3,0,0.1,-0.5,-0.5,1,1,-0.5,"Ten tijde van de vorige verkiezingen was ik te jong om te stemmen","Ten tijde van de vorige verkiezingen was ik te jong om te stemmen","Ten tijde van de vorige verkiezingen was ik te jong om te stemmen","Waarschijnlijk wel","Weet ik niet meer","Weet ik niet meer",NA,NA,NA,NA,NA,NA
"1181",88130,"amsterdam",0.947416839487048,2,64,"mavo",2,0.5,0.5,1,0.5,0.5,-0.5,1,"Leefbaar Amsterdam","lokaal","50PLUS","Zeker wel","Forum voor Democratie","Forum voor Democratie","Forum voor Democratie","Dat stond al heel lang vast","Ik ben altijd van plan geweest te gaan stemmen",NA,"Ik heb tegen gestemd","Forum voor Democratie"
"1182",88131,"amsterdam",0.95910950278246,2,67,"bachelor",2,-0.166666666666667,0.7,0.5,0.5,1,1,0.5,"D66","D66","PvdA","Zeker wel","D66","D66",NA,NA,NA,NA,NA,NA
"1183",11229,"almere",0.940301805881723,1,21,"mbo",4,-0.166666666666667,0.3,0.5,0.5,0.5,0.5,-0.5,"Weet ik niet meer","Weet ik niet meer","Zeg ik liever niet","Waarschijnlijk wel","Weet ik niet meer","Weet ik niet meer","PVV","Op 21 maart, maar niet in het stemhokje","Ik ben altijd van plan geweest te gaan stemmen",NA,"Ik heb voor gestemd","PVV"
"1184",88132,"amsterdam",1.09211804895821,2,38,"mbo",5,0.5,0.4,0.5,1,0.5,-0.5,0.5,"VVD","VVD","VVD","Waarschijnlijk wel","Weet ik niet meer","Weet ik niet meer","GroenLinks","Op de dag voor de verkiezingen","Ik ben altijd van plan geweest te gaan stemmen",NA,"Ik heb voor gestemd","GroenLinks"
"1185",99156,"rotterdam",1.04689921533174,2,58,"lbo",1,-0.166666666666667,0.4,1,1,0.5,0.5,-1,"Ik heb niet gestemd","Ik heb niet gestemd","PVV","Zeker niet","Ik heb niet gestemd","Ik heb niet gestemd","Ik heb niet gestemd",NA,NA,"Ik vind gemeenteraadsverkiezingen onbelangrijk/ heb me er niet in verdiept","Ik heb niet gestemd","Ik heb niet gestemd"
"1186",99157,"rotterdam",1.04689921533174,2,47,"mbo",2,0,0,0,0,0,0,0,"Weet ik niet meer","Weet ik niet meer","Weet ik niet meer","Weet niet","Weet ik niet meer","Weet ik niet meer","Zeg ik liever niet","In het stemhokje","Ik was van plan om niet te gaan stemmen, maar heb uiteindelijk toch gestemd",NA,"Wil ik niet zeggen","Zeg ik liever niet"
"1187",22185,"enschede",1.11056849418776,2,35,"bachelor",4,0,0.7,1,1,1,1,-0.5,"VVD","VVD","VVD","Waarschijnlijk wel","Weet ik niet meer","Weet ik niet meer","CDA","Op de dag voor de verkiezingen","Ik ben altijd van plan geweest te gaan stemmen",NA,"Ik heb voor gestemd","CDA"
"1188",11230,"almere",0.940301805881723,1,22,"lbo",3,-0.166666666666667,-0.4,-0.5,-1,0,0.5,-1,"Zeg ik liever niet","Zeg ik liever niet","Zeg ik liever niet","Waarschijnlijk niet","Zeg ik liever niet","Zeg ik liever niet","Ik heb niet gestemd",NA,NA,"Ik vind gemeenteraadsverkiezingen onbelangrijk/ heb me er niet in verdiept","Ik heb niet gestemd","Ik heb niet gestemd"
"1189",11231,"almere",0.83621210660842,1,68,"mbo",1,-0.666666666666667,-0.1,-0.5,-0.5,0.5,0.5,-0.5,"PVV","PVV","PVV","Zeker wel","Leefbaar Almere","lokaal","Respect Nederland","Op de dag voor de verkiezingen","Ik ben altijd van plan geweest te gaan stemmen",NA,"Ik heb voor gestemd","lokaal"
"1190",22186,"enschede",1.11056849418776,2,39,"master",4,-0.833333333333333,0.3,0.5,0.5,0.5,0.5,-0.5,"PvdA","PvdA","DENK","Zeker wel","D66","D66","DENK","Op 21 maart, maar niet in het stemhokje","Ik ben altijd van plan geweest te gaan stemmen",NA,"Ik heb tegen gestemd","DENK"
"1191",88133,"amsterdam",1.09211804895821,2,43,"vwo",3,0.166666666666667,0.3,0.5,0.5,0.5,0.5,-0.5,"VVD","VVD","VVD","Waarschijnlijk wel","VVD","VVD","Ik heb niet gestemd",NA,NA,"anders, namelijk...","Ik heb niet gestemd","Ik heb niet gestemd"
"1192",99158,"rotterdam",1.04689921533174,2,45,"master",4,0.833333333333333,0.7,0.5,1,1,0.5,0.5,"VVD","VVD","PvdA","Zeker wel","Weet ik niet meer","Weet ik niet meer","CDA","Op de dag voor de verkiezingen","Ik ben altijd van plan geweest te gaan stemmen",NA,"Ik heb voor gestemd","CDA"
"1193",44124,"roermond",0.890238561106325,2,62,"bachelor",2,0.166666666666667,0.6,1,0.5,0.5,0.5,0.5,"VVD","VVD","VVD","Zeker wel","Weet ik niet meer","Weet ik niet meer",NA,NA,NA,NA,NA,NA
"1194",88134,"amsterdam",0.906197566706999,1,58,"lbo",2,-0.166666666666667,0.8,1,0.5,1,1,0.5,"Weet ik niet meer","Weet ik niet meer","VVD","Waarschijnlijk wel","Weet ik niet meer","Weet ik niet meer","50Plus","Circa een week voor de verkiezingen","Ik ben altijd van plan geweest te gaan stemmen",NA,"Ik heb voor gestemd","50Plus"
"1195",88135,"amsterdam",0.95910950278246,2,67,"mavo",2,-0.166666666666667,0.5,0.5,0.5,0.5,0.5,0.5,"PvdA","PvdA","PvdA","Zeker wel","PvdA","PvdA","PvdA","Dat stond al heel lang vast","Ik ben altijd van plan geweest te gaan stemmen",NA,"Ik heb tegen gestemd","PvdA"
"1196",88136,"amsterdam",0.917381517197433,1,70,"mavo",1,0,0.4,1,0.5,0.5,0.5,-0.5,"VVD","VVD","VVD","Zeker wel","Partij van de Ouderen","lokaal","Partij van de Ouderen","Circa een week voor de verkiezingen","Ik ben altijd van plan geweest te gaan stemmen",NA,"Ik heb tegen gestemd","lokaal"
"1197",11232,"almere",0.940301805881723,1,27,"lbo",4,-0.166666666666667,0.3,0.5,0.5,0.5,0.5,-0.5,"Ik heb niet gestemd","Ik heb niet gestemd","Ik heb niet gestemd","Waarschijnlijk niet","Weet ik niet meer","Weet ik niet meer",NA,NA,NA,NA,NA,NA
"1198",11233,"almere",0.940301805881723,1,37,"lbo",2,0.166666666666667,0.1,0.5,0.5,0.5,-0.5,-0.5,"Ik heb niet gestemd","Ik heb niet gestemd","Ik heb niet gestemd","Waarschijnlijk niet","PVV","PVV",NA,NA,NA,NA,NA,NA
"1199",11234,"almere",1.09514958621869,2,51,"mbo",2,-1,0.3,0.5,0.5,0.5,-0.5,0.5,"Weet ik niet meer","Weet ik niet meer","50PLUS","Zeker wel","Weet ik niet meer","Weet ik niet meer","GroenLiberale Partij (GLP)","Op de dag voor de verkiezingen","Ik ben altijd van plan geweest te gaan stemmen",NA,"Ik heb tegen gestemd","lokaal"
"1200",11235,"almere",0.940301805881723,1,20,"mavo",4,0.5,0.3,0.5,0.5,0.5,0.5,-0.5,"Ten tijde van de vorige verkiezingen was ik te jong om te stemmen","Ten tijde van de vorige verkiezingen was ik te jong om te stemmen","D66","Waarschijnlijk wel","Weet ik niet meer","Weet ik niet meer",NA,NA,NA,NA,NA,NA
"1201",77040,"langedijk",0.743045781576525,1,50,"mbo",4,0,0.7,1,1,0.5,0.5,0.5,"Ik heb niet gestemd","Ik heb niet gestemd","VVD","Zeker wel","Hart voor Langedijk / D66","D66",NA,NA,NA,NA,NA,NA
"1202",77041,"langedijk",2.21250130357724,2,38,"mbo",4,-0.166666666666667,0.4,1,0.5,0.5,0.5,-0.5,"Weet ik niet meer","Weet ik niet meer","VVD","Waarschijnlijk wel","Hart voor Langedijk / D66","D66","Kleurrijk Langedijk","Circa een week voor de verkiezingen","Ik ben altijd van plan geweest te gaan stemmen",NA,"Ik heb tegen gestemd","lokaal"
